X,Y,Z
0.2476185,1.244279,-0.01306786
0.2480376,1.245414,-0.01014192
0.2479626,1.245857,-0.008447923
0.2473716,1.247288,-0.004795019
0.2487938,1.250493,-0.002265319
0.2486447,1.252851,-0.002168909
0.2474923,1.25585,-0.002317429
0.2444341,1.260095,-0.002508342
0.2415917,1.264428,-0.002282463
0.2382092,1.268324,-0.002659239
0.2349999,1.271339,-0.002953295
0.2314606,1.276002,-0.002709586
0.2287067,1.281238,-0.001124535
0.2266185,1.28529,-0.0006538071
0.2246777,1.28898,-0.0002628192
0.2234036,1.292891,6.399304E-05
0.2211084,1.296988,0.000961192
0.2198831,1.300634,0.001952738
0.2189909,1.306028,0.002808176
0.2168842,1.312532,0.004257008
0.2135469,1.319402,0.005342238
0.2110692,1.327267,0.006874815
0.2076518,1.334933,0.006921258
0.2038092,1.342547,0.007483546
0.2015279,1.349771,0.007712193
0.19974,1.354911,0.007578254
0.1967208,1.361315,0.006792799
0.1938123,1.368626,0.007148795
0.1909564,1.375473,0.008036043
0.1875765,1.380943,0.008305945
0.1833927,1.385708,0.008512642
0.1807126,1.389729,0.009373795
0.1778972,1.397332,0.01084431
0.1747391,1.403451,0.01038747
0.1718334,1.410678,0.01025212
0.1702184,1.418494,0.01039086
0.1691577,1.425394,0.01032522
0.1678816,1.429549,0.01020667
0.1667919,1.435047,0.009882398
0.1636966,1.441053,0.0097376
0.1607235,1.448024,0.008118585
0.1574764,1.453945,0.008518383
0.1533653,1.459365,0.008636702
0.1499757,1.463855,0.009123035
0.1447523,1.470101,0.009573016
0.1395313,1.477056,0.01065098
0.1349507,1.483915,0.01108351
0.1314781,1.491794,0.01070127
0.1282709,1.498773,0.01012613
0.1262365,1.505663,0.00927227
0.1228948,1.515937,0.008881345
0.1191887,1.525295,0.008116953
0.1156266,1.534887,0.008248065
0.1127049,1.542172,0.008767404
0.1101494,1.547618,0.009509027
0.1059307,1.553377,0.009358924
0.1018977,1.558977,0.009052824
0.09741101,1.565254,0.009107444
0.09347411,1.570539,0.009312604
0.09068419,1.576574,0.0105034
0.0881758,1.582157,0.01086205
0.08615639,1.586851,0.01084516
0.08273593,1.594628,0.01066541
0.07916415,1.603804,0.01073197
0.07589443,1.612007,0.01062503
0.07180996,1.618776,0.01048778
0.06839474,1.627064,0.01199223
0.06599569,1.632418,0.01236841
0.06197153,1.639055,0.01292447
0.05666462,1.646325,0.01279241
0.0520528,1.654961,0.0120942
0.04828242,1.663667,0.01159653
0.04537565,1.671486,0.01138899
0.04123051,1.680535,0.01179069
0.03668699,1.687092,0.01117681
0.03379679,1.692023,0.01039464
0.02885182,1.698393,0.01005752
0.02359025,1.706126,0.009281684
0.01888204,1.714371,0.008477025
0.01564374,1.720243,0.008446813
0.01240533,1.728485,0.007350683
0.01053276,1.732347,0.007326871
0.006049137,1.73892,0.007027354
0.003944431,1.744991,0.006197114
0.000641481,1.751223,0.005090754
-0.003150364,1.754367,0.002748247
-0.004824912,1.754361,0.001988128
-0.006615633,1.751572,0.001918342
-0.008475438,1.746345,0.002659742
-0.01133308,1.740013,0.001840226
-0.01386521,1.734342,0.0008436888
-0.01582994,1.72804,-0.0007929951
-0.01850259,1.720954,-0.002008911
-0.02230318,1.713558,-0.004506636
-0.02616703,1.707674,-0.006122075
-0.03099496,1.700091,-0.007856246
-0.03394341,1.692797,-0.009342618
-0.03753339,1.68733,-0.01052244
-0.04107312,1.680577,-0.01088118
-0.04508889,1.674336,-0.01044725
-0.04897539,1.668041,-0.01073226
-0.05142127,1.660156,-0.0184249
-0.08200017,1.620973,-0.01422439
-0.08528916,1.61825,-0.01426771
-0.08711543,1.618257,-0.01399428
-0.0894931,1.61689,-0.01363724
-0.09233417,1.61569,-0.01363761
-0.0951817,1.612578,-0.01331044
-0.09704194,1.608221,-0.01318652
-0.09871336,1.600892,-0.01266874
-0.1005665,1.593856,-0.01281142
-0.1018614,1.583581,-0.01167074
-0.104753,1.573516,-0.0109746
-0.1065252,1.562356,-0.00994527
-0.1090647,1.551903,-0.008962646
-0.1120802,1.541993,-0.008073345
-0.1146485,1.535058,-0.007828787
-0.1181318,1.52604,-0.008038711
-0.1219906,1.516065,-0.008275606
-0.1274841,1.507119,-0.008681353
-0.1321425,1.498461,-0.009777892
-0.1377513,1.490543,-0.01085976
-0.1430947,1.48147,-0.01152027
-0.1485094,1.472947,-0.01235782
-0.1538466,1.464374,-0.01231317
-0.1577839,1.458046,-0.01154894
-0.1615865,1.449277,-0.0107614
-0.1663269,1.438727,-0.009175204
-0.1705925,1.427877,-0.007763226
-0.1758456,1.416217,-0.006915469
-0.1802759,1.406594,-0.005956918
-0.1853103,1.3972,-0.005807735
-0.1892803,1.390365,-0.005676657
-0.1939309,1.380248,-0.004093442
-0.1974029,1.368903,-0.001896325
-0.2005749,1.358309,-0.0001740642
-0.203254,1.34938,0.0009135492
-0.205854,1.341939,0.0008336157
-0.2086497,1.334288,0.0004841164
-0.2130143,1.324846,-0.000755854
-0.2171611,1.31867,-0.0015027
-0.2217444,1.308728,-0.00269562
-0.2262792,1.297395,-0.003390547
-0.2294308,1.288003,-0.004073281
-0.2325541,1.278719,-0.005351488
-0.2356164,1.27053,-0.007781606
-0.2405517,1.263966,-0.009425316
-0.2433223,1.259779,-0.009480327
-0.246544,1.254577,-0.009263869
-0.249661,1.249823,-0.00897656
-0.2516377,1.245888,-0.008605011
-0.2517699,1.242607,-0.008940302
-0.2501256,1.240213,-0.009251736
-0.2459178,1.238326,-0.009588506
-0.2395887,1.239533,-0.008575279
-0.2334581,1.240272,-0.008152597
-0.2246651,1.240717,-0.007558886
-0.2141796,1.240647,-0.006711643
-0.2029912,1.240823,-0.004838653
-0.1923243,1.240096,-0.0034879
-0.1826198,1.23999,-0.002671987
-0.1740964,1.240755,-0.002110917
-0.1649141,1.240288,-0.001748778
-0.1579201,1.240169,-0.001181956
-0.1481057,1.240112,-0.0006745346
-0.1367317,1.24027,-0.0003234893
-0.1257471,1.240192,0.0003262423
-0.1142861,1.2406,0.0009194613
-0.104052,1.240635,0.001784083
-0.09666834,1.240753,0.002246745
-0.08616347,1.240497,0.00273845
-0.07545701,1.240748,0.004029974
-0.06512322,1.240397,0.004200712
-0.05562137,1.240915,0.004608579
-0.04412401,1.24114,0.00448142
-0.0326971,1.241601,0.004899882
-0.0217974,1.241647,0.003828432
-0.01168303,1.242285,0.003602974
-0.001287894,1.243595,0.003585637
0.00620189,1.243478,0.00329908
0.01827838,1.243736,0.003902435
0.03015962,1.244568,0.004229408
0.04195514,1.244962,0.004925046
0.05303068,1.245473,0.005462203
0.0630062,1.24507,0.00536184
0.07290664,1.24513,0.004667155
0.07991727,1.245639,0.003980115
0.08930406,1.245942,0.002753824
0.09904764,1.246401,0.001341179
0.1090323,1.24761,-0.0003200807
0.1191413,1.248417,-0.002483219
0.1296465,1.249105,-0.003499296
0.1392291,1.249619,-0.003423061
0.1483144,1.250844,-0.004410308
0.1552528,1.251096,-0.00500017
0.1659374,1.252638,-0.00547047
0.1760667,1.253893,-0.00590102
0.1874297,1.251966,-0.006588262
0.1959238,1.248663,-0.007676885
0.2039392,1.246003,-0.008832801
0.2119947,1.246225,-0.009186395
0.2200055,1.2463,-0.01064233
0.2267839,1.247127,-0.01124547
0.2309735,1.248254,-0.01193922
0.2345949,1.249427,-0.01190181
0.2379807,1.249471,-0.01222133
0.2409838,1.248152,-0.01308331
0.2435644,1.246619,-0.01293875
