X,Y,Z
0.2533755,1.249601,-0.0172723
0.2542378,1.248266,-0.01566551
0.2544067,1.248025,-0.01482596
0.2538209,1.247667,-0.01420657
0.2529663,1.248243,-0.01267358
0.2522841,1.249167,-0.01242385
0.2509523,1.251754,-0.01204599
0.2488326,1.254679,-0.0133874
0.245741,1.261616,-0.01543257
0.242512,1.27069,-0.01537449
0.238597,1.279494,-0.01612779
0.2358151,1.285432,-0.01653764
0.2322504,1.292121,-0.01663373
0.229058,1.298293,-0.01679906
0.2268738,1.303816,-0.01701443
0.2240075,1.310153,-0.01680731
0.2220908,1.314268,-0.01754777
0.2185588,1.320081,-0.01889049
0.2149118,1.327248,-0.01937014
0.2124894,1.334213,-0.01971729
0.2105144,1.338836,-0.01950419
0.207668,1.345425,-0.01926535
0.2045358,1.351706,-0.01905413
0.2015416,1.358369,-0.01891347
0.1980316,1.364843,-0.01816738
0.1954309,1.369735,-0.01706857
0.1920564,1.377277,-0.01517893
0.1880421,1.384101,-0.01330443
0.1836027,1.390959,-0.01097608
0.1801431,1.3954,-0.01030272
0.1749178,1.402114,-0.01058172
0.1704328,1.409092,-0.01072993
0.1670847,1.416093,-0.01065414
0.1634444,1.423255,-0.009752482
0.1604155,1.428334,-0.009839479
0.1564256,1.436498,-0.009650823
0.1528804,1.443821,-0.009712599
0.1481648,1.45122,-0.008922204
0.1453719,1.455887,-0.008369517
0.1415257,1.462699,-0.00758734
0.1377467,1.469642,-0.007002827
0.1327682,1.477382,-0.00685868
0.1273376,1.485131,-0.005992137
0.1235738,1.489836,-0.0064984
0.1200051,1.49749,-0.006323978
0.117344,1.506117,-0.006070882
0.1144723,1.514461,-0.006705269
0.1129992,1.519788,-0.007263057
0.1102122,1.527484,-0.007899493
0.1067876,1.533985,-0.008082148
0.1037891,1.541107,-0.00868053
0.1006029,1.547428,-0.00947991
0.09798388,1.551816,-0.009847756
0.09462128,1.557793,-0.01083109
0.09163906,1.563425,-0.01088595
0.08835996,1.568572,-0.01068433
0.08636094,1.572253,-0.01011605
0.08331953,1.578132,-0.00945789
0.0802785,1.583084,-0.008943431
0.07550822,1.588736,-0.008638609
0.07155365,1.592044,-0.009910457
0.06905068,1.595926,-0.01030428
0.06596474,1.601967,-0.01068553
0.0640751,1.608435,-0.01116375
0.06143067,1.615104,-0.01183427
0.06001091,1.619175,-0.0117875
0.05737265,1.626034,-0.01224217
0.05419214,1.632651,-0.01345289
0.04974799,1.640007,-0.01491705
0.04527159,1.646623,-0.01666614
0.04291318,1.650918,-0.01801294
0.04040538,1.657759,-0.01896136
0.0376891,1.664382,-0.01937166
0.03516565,1.669827,-0.01899719
0.03289126,1.67288,-0.01831985
0.02947791,1.677223,-0.01791021
0.02619793,1.681883,-0.0175314
0.02313497,1.687267,-0.01695882
0.02057187,1.692328,-0.01582359
0.01898566,1.695897,-0.01408031
0.01690546,1.700803,-0.01133696
0.01634114,1.704996,-0.008995056
0.01503531,1.710206,-0.008217506
0.01483362,1.713678,-0.008239735
0.01377797,1.717578,-0.007830918
0.01240617,1.721922,-0.007236563
0.01106313,1.725859,-0.006442659
0.0103681,1.728364,-0.006417338
0.009452283,1.730572,-0.006795011
0.007535471,1.733822,-0.007730074
0.006083868,1.737566,-0.009115551
0.004245247,1.740686,-0.01041622
0.003010059,1.743037,-0.01127789
0.0008664569,1.745832,-0.01257018
0.001599673,1.747337,-0.01170373
0.001795363,1.748247,-0.01047047
0.001714868,1.748131,-0.009472787
0.001444651,1.748087,-0.009969383
-0.0002400219,1.744875,-0.01055914
-0.003697307,1.741735,-0.01135695
-0.007366693,1.736412,-0.01187659
-0.009412887,1.732157,-0.01156732
-0.01247327,1.724334,-0.01071027
-0.01471903,1.716437,-0.00899436
-0.01741882,1.707868,-0.007124543
-0.02039909,1.698662,-0.005630549
-0.02243308,1.692313,-0.005276974
-0.02721005,1.683376,-0.005798969
-0.0331525,1.67425,-0.005914256
-0.03936433,1.666872,-0.006643746
-0.04276587,1.662392,-0.007247869
-0.0485747,1.656283,-0.00754815
-0.05409356,1.649672,-0.008127816
-0.05997527,1.642479,-0.008763365
-0.06404132,1.634388,-0.009438068
-0.06615767,1.629512,-0.01001478
-0.06964935,1.62111,-0.0106054
-0.07248723,1.61338,-0.01071003
-0.07602346,1.605699,-0.01120599
-0.07869653,1.601012,-0.01113592
-0.08289851,1.592818,-0.01061995
-0.08630321,1.585693,-0.01049331
-0.08932057,1.578008,-0.01132122
-0.09250451,1.570763,-0.01108779
-0.09475558,1.564705,-0.01129959
-0.0982611,1.556202,-0.01175487
-0.1023785,1.548443,-0.01282648
-0.1073427,1.541436,-0.01355878
-0.1107217,1.536532,-0.01419374
-0.1153383,1.529108,-0.01450931
-0.1201614,1.522047,-0.0156581
-0.1233585,1.514003,-0.01590291
-0.1274738,1.50485,-0.0162936
