X,Y,Z
0.2441769,1.50355,-0.006938338
0.2439501,1.500835,-0.008188486
0.2469117,1.500058,-0.007864922
0.2490927,1.500955,-0.007143706
0.2500027,1.503828,-0.00752461
0.2508996,1.506979,-0.008047253
0.2510847,1.510986,-0.008148938
0.2515801,1.516229,-0.008984447
0.2517778,1.521102,-0.009789765
0.2513383,1.527535,-0.01064482
0.2502608,1.53538,-0.0112043
0.249104,1.543758,-0.01215965
0.2458888,1.551824,-0.01276818
0.2432375,1.559734,-0.01332203
0.2396173,1.566952,-0.01195714
0.2364516,1.574059,-0.01125008
0.2344818,1.580166,-0.01156187
0.2328928,1.585206,-0.01116896
0.2318924,1.589471,-0.01049486
0.2312336,1.594365,-0.009232372
0.2282104,1.599721,-0.009521395
0.2246513,1.605874,-0.01119405
0.2204199,1.611655,-0.01248878
0.2173329,1.618828,-0.01392835
0.2148768,1.625354,-0.01467872
0.210957,1.631471,-0.01473173
0.2082337,1.638548,-0.01613605
0.2042821,1.644322,-0.01707891
0.1993438,1.649772,-0.01709491
0.1960703,1.656045,-0.01635432
0.1909258,1.661971,-0.01701647
0.1858006,1.667538,-0.01637694
0.1798188,1.672736,-0.01537368
0.1731872,1.678069,-0.01469389
0.1660533,1.682216,-0.01558259
0.1604759,1.686724,-0.01647285
0.1549574,1.693059,-0.01839542
0.1496764,1.699008,-0.01885533
0.1445598,1.70557,-0.01872164
0.1403554,1.710719,-0.0179908
0.1358635,1.715311,-0.01835471
0.1303225,1.720348,-0.01736823
0.1234541,1.724758,-0.01691815
0.1155732,1.72819,-0.01646215
0.1073497,1.73216,-0.01576546
0.09809071,1.735634,-0.01537833
0.08946095,1.739899,-0.01494649
0.08122341,1.742821,-0.01518866
0.07236459,1.745731,-0.01608422
0.06379743,1.747964,-0.01614788
0.05506497,1.749455,-0.01728675
0.04560549,1.750977,-0.01888427
0.03715503,1.752259,-0.01884133
0.0276601,1.753768,-0.01868692
0.01878355,1.754928,-0.01699066
0.01035838,1.755474,-0.01574937
0.0008789301,1.75506,-0.01626784
-0.009190739,1.754728,-0.01624942
-0.01902776,1.752546,-0.0154275
-0.02856971,1.750069,-0.0154936
-0.03804552,1.748375,-0.01584274
-0.04750467,1.746775,-0.01559642
-0.05604469,1.745782,-0.01597306
-0.06430343,1.743333,-0.01555845
-0.07224546,1.7408,-0.01436779
-0.07914099,1.738149,-0.01366377
-0.08499184,1.734627,-0.01283285
-0.09083466,1.728478,-0.01103887
-0.09654386,1.725786,-0.010607
-0.1028182,1.722567,-0.01035753
-0.1077793,1.718421,-0.01006457
-0.1139335,1.7149,-0.01124591
-0.1202707,1.712187,-0.01213142
-0.1273004,1.708166,-0.01260197
-0.1343153,1.705346,-0.01107571
-0.1403694,1.703008,-0.009677231
-0.1462234,1.702021,-0.01011699
-0.1516436,1.699869,-0.008723617
-0.1568288,1.6983,-0.008189648
-0.1623677,1.695258,-0.008043617
-0.1669799,1.691302,-0.00833416
-0.1717891,1.685448,-0.009400696
-0.1781047,1.676306,-0.008194953
-0.1851895,1.666276,-0.008858085
-0.1934593,1.656989,-0.009601176
-0.2043651,1.644351,-0.01141629
