X,Y,Z
0.2501721,1.500629,-0.005363315
0.250519,1.500726,-0.003428012
0.2512188,1.501063,-0.002194822
0.2511781,1.501422,-0.002121091
0.2504908,1.50215,-0.00258702
0.2501632,1.502771,-0.003077179
0.2496951,1.504064,-0.002825111
0.2497419,1.506752,-0.001377583
0.2505561,1.510463,-0.0002848506
0.2509612,1.516255,0.0009736419
0.2512999,1.521418,0.002132744
0.2507596,1.527319,0.003152668
0.2494595,1.532418,0.003078222
0.2487313,1.537398,0.002898246
0.2476519,1.542565,0.003445417
0.2468731,1.546268,0.004006505
0.2462658,1.549853,0.004991829
0.2456141,1.552575,0.00540024
0.2455838,1.556903,0.005977452
0.2448324,1.560173,0.007120162
0.2440368,1.564111,0.007741839
0.242393,1.568164,0.008363605
0.2412431,1.571899,0.008605301
0.239647,1.574706,0.008962244
0.2379542,1.578528,0.009323597
0.2363134,1.581829,0.009620398
0.2344442,1.585094,0.009870976
0.23285,1.588389,0.0100112
0.2308058,1.592688,0.0105015
0.2289995,1.596308,0.01012698
0.2281948,1.599069,0.009623706
0.2269613,1.601952,0.00924325
0.225804,1.60458,0.009539485
0.2244667,1.608159,0.009799033
0.2234833,1.611565,0.00929299
0.2222104,1.61488,0.009000868
0.2199715,1.616746,0.00935334
0.2177938,1.618149,0.009985507
0.2163126,1.620286,0.01057327
0.2153475,1.623675,0.01025411
0.2143685,1.626614,0.009505033
0.2123385,1.631306,0.00858736
0.2105313,1.635255,0.008344233
0.208794,1.640311,0.007804602
0.2074671,1.644272,0.006656021
0.2055838,1.647901,0.004641861
0.2039576,1.650901,0.00386101
0.2021034,1.652754,0.0042198
0.1995288,1.655221,0.004294068
0.1958633,1.657133,0.004651517
0.1926904,1.658052,0.006182343
0.1897104,1.65914,0.008756429
0.1870415,1.661034,0.01079279
0.1840925,1.664205,0.01166618
0.1811269,1.667894,0.01115707
0.1777369,1.672801,0.009480327
0.1744906,1.677237,0.007889569
0.1711296,1.680525,0.007299364
0.1681708,1.683206,0.006625324
0.1657874,1.685457,0.006938577
0.1633143,1.687133,0.007572979
0.1608973,1.688509,0.008126199
0.1587774,1.690729,0.008647799
0.1564977,1.693323,0.00806424
0.1544228,1.69611,0.00781396
0.1518295,1.698689,0.00736177
0.1503867,1.700977,0.008356303
0.1494557,1.703332,0.009917736
0.1483863,1.704657,0.01100352
0.1462506,1.706639,0.01057848
0.1435263,1.70814,0.009279728
0.1409616,1.71005,0.008662701
0.1379486,1.712928,0.008225918
0.1347685,1.715976,0.007151365
0.1309041,1.718045,0.005186111
0.1262726,1.720539,0.00418213
0.1222031,1.722365,0.003226221
0.1179352,1.72363,0.001988351
0.1133528,1.724851,0.001397938
0.1087624,1.726993,0.002153426
0.1053008,1.72868,0.002187639
0.1016114,1.729873,0.001826763
0.09776179,1.731334,0.001832336
0.09411114,1.732202,0.001509398
0.09027132,1.733691,0.002646834
0.08669387,1.734848,0.003931403
0.08329444,1.736661,0.0038369
0.07999665,1.738371,0.002986491
0.07680589,1.739853,0.002289295
0.07341126,1.741415,0.002049148
0.07019269,1.741795,0.001790851
0.06660137,1.742889,0.002424717
0.06345242,1.744125,0.002435565
0.05995503,1.745549,0.001714796
0.05622142,1.747136,0.0006425381
0.05277785,1.74816,0.0002052188
0.04877545,1.748525,-0.0005072057
0.04406042,1.748676,-0.001280159
0.03958019,1.74911,-0.002706528
0.03548596,1.749553,-0.003499687
0.03091016,1.74999,-0.004369289
0.02556542,1.750595,-0.005358249
0.02020634,1.750932,-0.006717503
0.01603681,1.750521,-0.006368846
0.01196018,1.750664,-0.005633533
0.007366549,1.751607,-0.004442513
0.003225606,1.752195,-0.002828956
-0.0008128863,1.753332,-0.002200574
-0.004406296,1.753718,-0.002045423
-0.007867392,1.753866,-0.001326621
-0.01184597,1.753345,-0.0004476011
-0.01579239,1.753555,-4.383922E-05
-0.02035683,1.753572,-0.0003580451
-0.02518153,1.75329,0.0005830228
-0.02955401,1.752859,0.001541823
-0.03359941,1.751621,0.002117276
-0.03827352,1.750431,0.002398163
-0.0432508,1.749979,0.002510965
-0.04704703,1.74872,0.002522975
-0.05136378,1.747524,0.002821296
-0.05572756,1.747039,0.004115701
-0.05909259,1.747076,0.00421986
-0.0625728,1.746601,0.002999127
-0.0661626,1.746197,0.001105815
-0.06944357,1.745888,-0.0006065965
-0.07228307,1.745043,-0.001036525
-0.07492288,1.744304,-0.001458198
-0.07825483,1.74229,-0.001345634
-0.08179071,1.741005,-0.0005227923
-0.08488815,1.739724,0.0007127821
-0.08806542,1.738096,0.0005480051
-0.09111224,1.735795,-0.0007010698
