X,Y,Z
-0.0197369,1.241725,0.004665315
-0.01133358,1.24108,0.001329333
-0.001627212,1.24074,-0.0001513362
0.007717282,1.238781,-0.002518535
0.01761538,1.237726,-0.001457393
0.02651504,1.239937,0.0005686283
0.03341016,1.240583,-0.0004219115
0.03871071,1.243021,0.000162214
0.0430763,1.242604,-0.0008876622
0.04781661,1.244706,0.001116276
0.05366761,1.246498,0.001933962
0.05880526,1.248103,0.002610147
0.06256564,1.250225,0.003266156
0.06804192,1.253802,0.004415125
0.07439677,1.25533,0.004060596
0.07951432,1.256124,0.003895521
0.08678003,1.25609,0.004775614
0.09352146,1.255864,0.004397601
0.09947149,1.256345,0.003544897
0.105788,1.257922,0.003333569
0.1114661,1.260319,0.003287882
0.1164948,1.262732,0.003485769
0.1215116,1.266683,0.003481537
0.1258008,1.27302,0.002362072
0.1297773,1.27892,0.0023669
0.1347392,1.283925,0.001445413
0.1409228,1.286447,0.001124471
0.1459665,1.290183,0.001692206
0.1508243,1.294185,0.002749562
0.1552799,1.295871,0.003040791
0.1604659,1.297715,0.002833933
0.1653087,1.300862,0.003653258
0.1679273,1.304237,0.003377914
0.1708737,1.307809,0.00246495
0.1733571,1.312342,0.001423925
0.1745401,1.317186,0.001258671
0.1774614,1.322109,0.0009888411
0.1814094,1.325906,0.001048952
0.184761,1.329298,0.001939446
0.1883734,1.333415,0.002683938
0.1915513,1.337089,0.003299505
0.1955455,1.34168,0.002995878
0.1979027,1.34679,0.002797216
0.1998311,1.351536,0.002475202
0.20328,1.355156,0.002371728
0.2065677,1.359546,0.00220108
0.20979,1.364013,0.001994103
0.2127116,1.367269,0.001508683
0.2149525,1.370074,0.0007659793
0.216996,1.374565,0.0002080798
0.219008,1.37885,-0.0003194809
0.2213791,1.383959,-0.001615942
0.2229865,1.389304,-0.001768768
0.2247992,1.395426,-0.002354175
0.2276361,1.402568,-0.003019661
0.2312583,1.40968,-0.004177928
0.2351573,1.417727,-0.003152579
0.2387678,1.424419,-0.002209663
0.2397717,1.430316,-0.001824051
0.2404167,1.435372,-0.00120315
0.2411598,1.441309,-0.001832902
0.2407246,1.448179,-0.001851797
0.2405439,1.454576,-0.00172469
0.2412828,1.461926,-0.001343906
0.2409739,1.468994,-0.002404004
0.2419505,1.477685,-0.003585041
0.2433648,1.485604,-0.004908442
0.2448754,1.490676,-0.00567323
