X,Y,Z
0.2489098,1.502998,-0.006869435
0.2490237,1.501443,-0.006426245
0.2497795,1.501564,-0.005875349
0.2500811,1.501959,-0.004713774
0.2491974,1.502492,-0.003953457
0.2490727,1.502963,-0.004202187
0.2495748,1.503949,-0.003501207
0.2499941,1.505093,-0.002794147
0.2505754,1.508113,-0.002897441
0.2503959,1.512872,-0.003160566
0.2498225,1.517314,-0.003176868
0.250085,1.522498,-0.002017021
0.2493859,1.545171,-0.002102196
0.2491206,1.549127,-0.0002181232
0.2496726,1.55171,0.001612097
0.2491638,1.551812,0.002732545
0.249234,1.551908,0.00419873
0.2502528,1.551685,0.004853308
0.2510225,1.553027,0.005107224
0.2505524,1.556262,0.004044056
0.2486545,1.559581,0.002586722
0.2464645,1.563103,0.00201112
0.243551,1.566932,0.002992302
0.2405123,1.570525,0.00354436
0.2383346,1.574244,0.004385799
0.2373224,1.577956,0.006719917
0.2361546,1.581492,0.007890582
0.2347932,1.585188,0.007709801
0.2340466,1.589192,0.007273227
0.2333872,1.592544,0.007400692
0.2329485,1.595789,0.007434666
0.2318609,1.598477,0.006807685
0.2305148,1.602102,0.006042331
0.2291736,1.606336,0.005901873
0.2274939,1.61136,0.005878627
0.2253186,1.615898,0.00608632
0.2226863,1.619951,0.00574863
0.2201353,1.623549,0.005655199
0.2180343,1.626383,0.006218582
0.2158914,1.628881,0.007292241
0.2132339,1.632314,0.008712888
0.2106026,1.636617,0.008680493
0.2082106,1.63922,0.009047687
0.2060083,1.642105,0.009885311
0.2040343,1.64464,0.00974077
0.2019307,1.647451,0.009130448
0.2005701,1.649289,0.008175194
0.1989293,1.651657,0.006813914
0.1970789,1.654336,0.005505145
0.1956364,1.657125,0.00443688
0.1934696,1.659856,0.00410673
0.1910929,1.661924,0.004496664
0.1886526,1.664078,0.004613191
0.1864964,1.66631,0.005375922
0.1836548,1.669299,0.005740523
0.1799162,1.67207,0.005663723
0.1761785,1.67453,0.004324526
0.1727566,1.678089,0.004988998
0.1694275,1.681403,0.004276693
0.1657405,1.685074,0.003235042
0.163047,1.688245,0.002381623
0.1602802,1.691546,0.002704501
0.156942,1.694208,0.003333181
0.1542443,1.696661,0.003787696
0.1521987,1.698854,0.00424695
0.1492641,1.701353,0.005384952
0.1464024,1.703211,0.006232381
0.1439429,1.705138,0.005369365
0.1408416,1.708532,0.003527969
0.1382643,1.710629,0.003067583
0.1352499,1.713001,0.002455622
0.132038,1.714528,0.001804829
0.1296349,1.716231,0.001152128
0.1268671,1.71772,0.001291364
0.1243823,1.719229,0.00176549
0.1217458,1.720792,0.002883315
0.1185663,1.722157,0.003438681
0.1135258,1.724946,0.002171695
