X,Y,Z
-0.1187486,1.547407,-0.02582172
-0.1203395,1.537189,-0.0250586
-0.1230294,1.529519,-0.02479202
-0.125503,1.523654,-0.02481964
-0.1290404,1.515801,-0.02447712
-0.1322174,1.508288,-0.02372855
-0.1360799,1.498662,-0.02361479
-0.1393422,1.49053,-0.02438375
-0.1419539,1.483119,-0.02441749
-0.1447509,1.477597,-0.02513832
-0.1463779,1.473542,-0.02606365
-0.1489661,1.468386,-0.02681112
-0.1513223,1.463048,-0.02787203
-0.1547929,1.456901,-0.0281077
-0.1587176,1.450449,-0.0272384
-0.1622373,1.444661,-0.02782106
-0.1657235,1.438008,-0.02885228
-0.1692258,1.43,-0.02906293
-0.1724726,1.42164,-0.02880636
-0.1761366,1.411935,-0.02922997
-0.1790115,1.402701,-0.03020072
-0.1797331,1.399618,-0.03036606
-0.181475,1.399336,-0.03142342
-0.1851239,1.39398,-0.03346166
-0.1902102,1.388709,-0.03559732
-0.1944622,1.382194,-0.03679946
-0.1991427,1.376035,-0.03849539
-0.2032565,1.370146,-0.04126838
-0.20559,1.362988,-0.04260746
-0.2114208,1.35409,-0.04473317
-0.2154741,1.341847,-0.0438863
-0.2209316,1.329508,-0.04163456
-0.2246378,1.317549,-0.03746372
-0.2287033,1.306117,-0.03378692
-0.2332587,1.296421,-0.0317505
-0.2366521,1.289347,-0.03015
-0.2415827,1.281721,-0.03045249
-0.2459033,1.274489,-0.03117895
-0.2483477,1.269823,-0.03012344
-0.2500281,1.26629,-0.02808771
-0.2509202,1.26221,-0.02756721
-0.2498626,1.259524,-0.02608171
-0.2477341,1.258915,-0.0234395
-0.2448974,1.25732,-0.02208352
-0.2403594,1.255695,-0.02242675
-0.2338503,1.253643,-0.02069682
-0.2254327,1.251137,-0.01967517
-0.2151928,1.249829,-0.01930317
-0.2044291,1.25112,-0.01948768
-0.1932898,1.252117,-0.02058294
-0.184003,1.253501,-0.02352712
-0.174033,1.253963,-0.02497202
-0.1625472,1.25609,-0.0279848
-0.1503444,1.258877,-0.0305686
-0.1378668,1.26246,-0.03242931
-0.1246834,1.266288,-0.03320867
-0.1122325,1.268497,-0.03307301
-0.0983859,1.272185,-0.03278983
-0.08533344,1.274782,-0.03262773
-0.0721727,1.275959,-0.03137046
-0.05938315,1.275789,-0.03017449
-0.04631145,1.276353,-0.03011501
-0.03354891,1.277262,-0.03283018
-0.02138235,1.276352,-0.03430858
-0.009270621,1.273896,-0.03525189
0.003183514,1.272948,-0.0367845
0.01671191,1.274195,-0.03803489
0.03001772,1.27326,-0.03738034
0.04310529,1.273069,-0.03930792
0.05665732,1.272839,-0.03997692
0.06958503,1.271565,-0.04346803
0.08257818,1.271525,-0.04692176
0.0962058,1.272803,-0.04808182
0.1088721,1.271746,-0.0472686
0.1190677,1.269347,-0.04586339
0.1324655,1.268277,-0.04578903
0.1494411,1.268784,-0.0427475
0.1638061,1.269739,-0.04084328
0.1775779,1.268746,-0.03881314
0.1910395,1.270138,-0.03601629
0.2053163,1.269603,-0.03462586
0.2179042,1.269403,-0.03301635
0.2299317,1.269153,-0.03143188
0.2396234,1.267239,-0.03027543
0.2470881,1.263519,-0.02873752
0.2548705,1.262154,-0.02663141
0.2644914,1.261983,-0.02557948
0.2704919,1.259837,-0.0237731
0.2719628,1.256058,-0.02124339
0.2698975,1.253496,-0.01959231
0.2685765,1.252018,-0.01838726
0.264866,1.24917,-0.01665863
0.2599238,1.248579,-0.01564378
