X,Y,Z
0.2475646,1.25207,-0.01591972
0.2476751,1.252692,-0.01456085
0.2477457,1.252834,-0.0146403
0.2477846,1.252341,-0.01409847
0.2492649,1.252379,-0.0128611
0.249795,1.252246,-0.01287401
0.2496165,1.252379,-0.01280132
0.2491979,1.253784,-0.01373821
0.248046,1.258015,-0.01207826
0.2449638,1.263331,-0.01165742
0.241767,1.271393,-0.01137987
0.2383777,1.277684,-0.009942383
0.2356889,1.283455,-0.00854668
0.2337926,1.287584,-0.008758575
0.2323675,1.290953,-0.008532405
0.2314971,1.294948,-0.00784108
0.2295881,1.299236,-0.008830756
0.2276386,1.303481,-0.009946585
0.2262032,1.307654,-0.009652436
0.2247293,1.310823,-0.009271979
0.2235209,1.314608,-0.008082509
0.2221152,1.318131,-0.00652793
0.2206106,1.321373,-0.006375462
0.2181899,1.32586,-0.006081343
0.2156519,1.330353,-0.005281657
0.2137445,1.334161,-0.004431039
0.2124192,1.339109,-0.004009753
0.2106282,1.344238,-0.003444791
0.2079899,1.351188,-0.00378567
0.2047979,1.357749,-0.002960473
0.2018545,1.363242,-0.004349083
0.199518,1.369219,-0.005506486
0.1970947,1.374375,-0.005131334
0.194514,1.379402,-0.005998135
0.1920137,1.384702,-0.006121725
0.1896045,1.389671,-0.005664378
0.187818,1.393478,-0.005056888
0.1860791,1.397896,-0.004462719
0.1844583,1.402057,-0.003760099
0.1820485,1.406173,-0.003246695
0.1797906,1.409164,-0.002605975
0.1768837,1.413023,-0.001334816
0.1740515,1.416828,-0.001575261
0.1716993,1.42082,-0.001646698
0.1701798,1.424837,-0.001346827
0.1677687,1.429362,-0.001187474
0.1654166,1.433788,-0.001583546
0.163476,1.438701,-0.0007543564
0.1612359,1.443136,-0.0008975565
0.1578423,1.447721,-0.0008434653
0.155299,1.451721,-0.0009438097
0.1530014,1.457156,-0.0008710325
0.151204,1.461645,-0.0003835857
0.1491274,1.46547,-0.0004962385
0.1464746,1.469311,-0.0001074076
