X,Y,Z
0.2475087,1.249727,-0.01620504
0.2462418,1.248723,-0.01446277
0.2464936,1.2489,-0.01297644
0.2450391,1.24921,-0.01348323
0.2445175,1.249615,-0.01335621
0.2441015,1.250677,-0.01280415
0.2436581,1.253108,-0.01259202
0.2432997,1.256006,-0.01333916
0.2422253,1.260533,-0.01309255
0.2403827,1.269954,-0.01328921
0.2368271,1.282542,-0.01520723
0.2339016,1.292835,-0.01768732
0.2310805,1.303408,-0.01881751
0.2280666,1.313955,-0.01930669
0.2244961,1.323666,-0.01870832
0.2178979,1.334515,-0.02148452
0.2138228,1.346572,-0.02308285
0.2081766,1.360121,-0.02522713
0.2032672,1.372778,-0.02647391
0.1981798,1.384223,-0.0275932
0.1937363,1.392569,-0.02702805
0.1872528,1.399742,-0.02492511
0.1813224,1.404833,-0.02203652
0.1755975,1.408933,-0.01986539
0.1702138,1.415661,-0.01921001
0.1648428,1.424339,-0.0185656
0.1601426,1.432613,-0.01779658
0.156165,1.443872,-0.0203889
0.1522565,1.454495,-0.02206945
0.1475422,1.464781,-0.02433133
0.1426498,1.475194,-0.02705577
0.1381946,1.486854,-0.02762258
0.1336005,1.498435,-0.02950558
0.1282498,1.511062,-0.03204188
0.1216546,1.522798,-0.03342423
0.1160163,1.534204,-0.03361374
0.1092169,1.544788,-0.03425163
0.1034875,1.555599,-0.03409809
0.09803278,1.566625,-0.03342918
0.09278008,1.576594,-0.03292173
0.08719912,1.585965,-0.03385067
0.082373,1.594712,-0.03437656
0.07774226,1.603552,-0.03584564
0.07396746,1.613151,-0.03732634
0.07004669,1.622608,-0.03754124
0.06569318,1.629477,-0.03758898
0.06147294,1.637906,-0.0377394
0.05680661,1.647071,-0.03906861
0.05212966,1.655489,-0.04157132
0.04739731,1.665468,-0.04428807
0.04241639,1.675406,-0.04672849
0.03733873,1.681814,-0.04758859
0.0320146,1.688126,-0.04602528
0.02777994,1.694154,-0.04256833
0.02383021,1.700254,-0.03763247
0.02041522,1.704803,-0.03214684
0.01718061,1.712799,-0.02904493
0.0146425,1.722095,-0.02877474
0.01194536,1.730454,-0.02922568
0.009507911,1.737509,-0.02869529
0.006305426,1.743461,-0.02944702
0.001326191,1.745817,-0.0292182
-0.00309401,1.747357,-0.02661955
-0.005950907,1.75085,-0.0252727
-0.007293563,1.75117,-0.02185014
-0.01020866,1.75092,-0.01996902
-0.01287502,1.750118,-0.02126983
-0.01508167,1.748716,-0.02364606
-0.01624662,1.744283,-0.02689052
-0.01825028,1.738517,-0.02898619
-0.01905927,1.730997,-0.0301083
-0.02065791,1.723739,-0.03180081
-0.0221409,1.71715,-0.0303584
-0.02458662,1.709284,-0.02949446
-0.02830568,1.701072,-0.02919209
-0.0328158,1.69272,-0.02901411
-0.03703118,1.683808,-0.02961689
-0.04159953,1.672855,-0.03006291
-0.04786159,1.665367,-0.03048635
-0.05522805,1.655004,-0.02842572
-0.06289344,1.644113,-0.02952516
-0.07062127,1.633365,-0.02997422
-0.07747366,1.625645,-0.03184211
-0.08188668,1.616787,-0.03528112
-0.0868482,1.609905,-0.03641361
-0.09242529,1.603675,-0.0362221
-0.09727404,1.59722,-0.03534564
-0.1023637,1.590088,-0.03363961
-0.1089544,1.581976,-0.03309822
-0.1143299,1.572694,-0.03487861
-0.1184821,1.565399,-0.03440341
-0.1214819,1.557182,-0.03371993
-0.123666,1.54924,-0.03325304
-0.1259945,1.541285,-0.033562
-0.1297376,1.533036,-0.03383219
-0.1333569,1.524706,-0.03417042
-0.1374054,1.517234,-0.03393382
-0.1414123,1.511417,-0.03254434
-0.1438468,1.505867,-0.03373057
-0.1468287,1.49857,-0.03461796
-0.1515617,1.488332,-0.03447416
-0.1564917,1.477224,-0.03233165
-0.1617474,1.467319,-0.0312449
-0.1662239,1.457735,-0.0302304
-0.1693102,1.450423,-0.03037229
-0.1736239,1.443383,-0.03010526
-0.177178,1.434403,-0.02991739
-0.1804723,1.425923,-0.02994344
-0.1841717,1.418936,-0.02918488
-0.1874262,1.410047,-0.02713433
-0.1896327,1.400454,-0.02660784
-0.1930987,1.393086,-0.02597806
-0.1977832,1.383864,-0.02500525
-0.2019905,1.375765,-0.02319571
-0.2054995,1.366825,-0.02431062
-0.2099174,1.358526,-0.02538845
-0.2153463,1.348187,-0.02668649
-0.221139,1.338981,-0.02706149
-0.2257634,1.330216,-0.0290032
-0.2304241,1.322204,-0.02937722
-0.2340526,1.312588,-0.02947873
-0.2361992,1.303364,-0.02997646
-0.2375993,1.295794,-0.0292483
-0.2385901,1.288115,-0.02959517
-0.2406881,1.280575,-0.02787402
-0.2423201,1.274593,-0.02694026
-0.2437336,1.270847,-0.02690879
-0.2457081,1.266624,-0.0279814
-0.2458959,1.262639,-0.02882016
-0.2460431,1.264193,-0.02826768
-0.2462023,1.264143,-0.02777004
-0.2438736,1.262108,-0.02853635
-0.2403303,1.261345,-0.02870464
-0.2365707,1.262556,-0.02856055
-0.2307444,1.260882,-0.02880692
-0.2222955,1.260648,-0.02792236
-0.2122947,1.261863,-0.02621582
-0.2023134,1.264078,-0.02698234
-0.1895842,1.265771,-0.02601206
-0.1770285,1.264864,-0.0272032
-0.163685,1.264664,-0.02837133
-0.1496791,1.265017,-0.02715242
-0.1351544,1.265342,-0.02568924
-0.120636,1.265103,-0.02578521
-0.1052345,1.265685,-0.02396253
-0.09019884,1.266456,-0.02357647
-0.07698151,1.267457,-0.02432382
-0.06307815,1.269583,-0.02564496
-0.04914154,1.271932,-0.02756077
-0.03592314,1.272205,-0.02883086
-0.022267,1.272628,-0.02970299
-0.008337921,1.274886,-0.03082395
0.007107995,1.276062,-0.03311568
0.02192148,1.275956,-0.03519812
0.03737308,1.275887,-0.03670499
0.05277803,1.277415,-0.03891465
0.06802675,1.277274,-0.04263142
0.08328983,1.27749,-0.04507577
0.09916748,1.278461,-0.04689267
0.1151617,1.279396,-0.04929304
0.1308922,1.278363,-0.05145067
0.1438111,1.277832,-0.05261928
0.1576512,1.27692,-0.0535022
0.1711914,1.276198,-0.05296803
0.1854,1.27494,-0.0522311
0.1975414,1.274282,-0.05238256
0.2079397,1.272947,-0.05299759
0.2173517,1.271094,-0.05152076
0.225708,1.267144,-0.0497008
0.2329891,1.264927,-0.04574418
0.2393904,1.26202,-0.04240322
0.2447125,1.258741,-0.03847548
0.2486395,1.254451,-0.03427899
0.2508462,1.250124,-0.03010729
0.2512147,1.248884,-0.02675295
0.2505825,1.248904,-0.02416083
0.2489932,1.248936,-0.02206901
0.2466785,1.250248,-0.01927185
0.2451019,1.250915,-0.01672411
