X,Y,Z
0.250461,1.244449,-0.01635063
0.2498618,1.244536,-0.01496252
0.2501191,1.245455,-0.01385495
0.249953,1.246798,-0.01290619
0.2501993,1.248933,-0.01479045
0.2502919,1.254849,-0.01514408
0.2488502,1.25992,-0.01520729
0.2471693,1.264194,-0.01349795
0.2448669,1.268318,-0.01242316
0.2417352,1.272828,-0.01127413
0.2387277,1.278124,-0.01081285
0.2354333,1.2838,-0.008862317
0.2312824,1.289245,-0.008152783
0.2283192,1.295188,-0.009922087
0.2251675,1.301236,-0.009648144
0.2230947,1.30702,-0.008055001
0.2217534,1.313307,-0.006531984
0.2200774,1.319594,-0.007050157
0.2161574,1.324326,-0.006322354
0.2115631,1.328066,-0.005679727
0.205924,1.33351,-0.00648737
0.2018339,1.338285,-0.006930798
0.1983216,1.344256,-0.007290512
0.1961669,1.349822,-0.007177413
0.194002,1.355646,-0.00812915
0.1913051,1.361938,-0.0097709
0.1895593,1.36797,-0.01136601
0.1884108,1.374737,-0.0124492
0.1863249,1.380679,-0.01451117
0.1840763,1.386128,-0.01435679
0.1820054,1.391204,-0.01359099
0.180199,1.395842,-0.01176697
0.1773909,1.400949,-0.01027384
0.1746327,1.405902,-0.01009664
0.1729536,1.410182,-0.009918898
0.1696357,1.41549,-0.009562731
0.1668449,1.420073,-0.008737117
0.164058,1.425494,-0.007228464
0.1607771,1.430328,-0.006829679
0.1569903,1.435506,-0.006614447
0.1532846,1.440988,-0.006626308
0.1497844,1.447598,-0.006587565
0.1458354,1.454406,-0.006779671
0.1433529,1.45996,-0.005459517
0.1417127,1.465635,-0.005207181
0.1399935,1.471994,-0.005845129
0.1378116,1.478127,-0.006430209
0.1367868,1.483968,-0.007673204
0.1351817,1.489936,-0.008491576
0.1335829,1.496321,-0.008156896
0.1307472,1.502417,-0.008948237
0.1283317,1.508088,-0.009490222
0.1254372,1.513063,-0.008959025
0.1216285,1.517935,-0.008984208
0.1178402,1.52352,-0.00984478
0.1129231,1.529039,-0.01016706
0.1087707,1.534184,-0.01027367
0.104528,1.539605,-0.009468704
0.1005219,1.54366,-0.008442879
0.09681359,1.548803,-0.007814735
0.09356944,1.555996,-0.007912457
0.09058354,1.562764,-0.008103937
0.08803627,1.570775,-0.008158326
0.08573591,1.577854,-0.008461505
0.08304144,1.584452,-0.008613676
0.08065607,1.591306,-0.008636385
0.07714418,1.597464,-0.007138371
0.07386529,1.603463,-0.007316768
0.07080285,1.609607,-0.008248836
0.06635534,1.615814,-0.009706944
0.06237969,1.620936,-0.009684086
0.05883927,1.627305,-0.00949192
0.05568971,1.635231,-0.01089996
0.05237631,1.643362,-0.01221249
0.05000577,1.651809,-0.01325214
0.0474556,1.659779,-0.01370421
0.04481589,1.665922,-0.01315707
0.04124368,1.672187,-0.01211298
0.03763686,1.676594,-0.009619415
0.03419267,1.682317,-0.007644653
0.03021248,1.687865,-0.005284756
0.02684471,1.692373,-0.003603786
0.02276571,1.697877,-0.004018992
0.01905334,1.703563,-0.005342782
0.01650571,1.710342,-0.005553722
0.01333065,1.716266,-0.006397724
0.0104544,1.723246,-0.008491307
0.007400248,1.729786,-0.009668589
0.003765075,1.736534,-0.009176314
0.0003826171,1.743714,-0.00867182
-0.001372682,1.750858,-0.01159808
-0.004376702,1.754951,-0.01356134
-0.00731639,1.756782,-0.01230347
-0.008860409,1.757506,-0.01094991
-0.01168036,1.754886,-0.00966686
-0.01389859,1.749258,-0.008457392
-0.01673499,1.743723,-0.009195596
-0.01856636,1.738326,-0.01000729
-0.02082149,1.731618,-0.009695172
-0.02200535,1.725909,-0.009318173
-0.02450471,1.722394,-0.00973475
-0.02487888,1.714665,-0.01034942
-0.02844649,1.705026,-0.01284283
-0.03157869,1.694459,-0.01522368
-0.03641862,1.683352,-0.01661515
-0.04248831,1.674342,-0.0170612
-0.04883754,1.664818,-0.0166806
-0.05483615,1.657354,-0.01627412
-0.06046864,1.64909,-0.01714903
-0.0667395,1.640968,-0.01826194
-0.07242981,1.636026,-0.01937923
-0.07712085,1.632315,-0.02153441
-0.08038533,1.627384,-0.02243522
-0.08385739,1.624632,-0.02298477
-0.08519915,1.619105,-0.02442819
-0.08644408,1.61399,-0.02280968
-0.08797348,1.608402,-0.01901266
-0.08945727,1.602124,-0.01750115
-0.090773,1.597456,-0.01674736
-0.09260926,1.589658,-0.01754662
-0.09483924,1.585514,-0.01765829
-0.1000412,1.580803,-0.01705787
-0.1042446,1.57408,-0.01818675
-0.1094484,1.565791,-0.01768979
-0.1132347,1.557334,-0.01681429
-0.1153847,1.5484,-0.0150215
-0.1165706,1.541603,-0.01294714
