X,Y,Z
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768621,1.319997,-0.01369413
0.1768641,1.319995,-0.01369364
0.1768428,1.316827,-0.01006654
0.1765211,1.309801,-0.007402711
0.1793488,1.300421,-0.005466975
0.179488,1.301107,-0.003721081
0.1794283,1.305824,-0.003547389
0.1783417,1.309597,-0.005199399
0.1755746,1.314138,-0.006954648
0.1748081,1.318175,-0.008050993
0.1756619,1.321467,-0.008797657
0.1780104,1.325442,-0.008926302
0.180526,1.329579,-0.009533219
0.1827911,1.333581,-0.01099832
0.1864356,1.340163,-0.01130924
0.1886325,1.344212,-0.01124357
0.192491,1.350647,-0.01069342
0.1962543,1.356001,-0.01033214
0.2006298,1.361806,-0.009534828
0.2025749,1.365348,-0.009604037
0.2048666,1.368166,-0.009570148
0.2061719,1.371658,-0.009775195
0.2081665,1.37515,-0.0100888
0.2105929,1.380471,-0.009471975
0.2117665,1.383491,-0.01029348
0.214131,1.391499,-0.01142301
0.2164114,1.399973,-0.01275322
0.2195307,1.407327,-0.01356139
0.2250357,1.414236,-0.01380581
0.2285196,1.41869,-0.01362368
0.2326032,1.423666,-0.01369261
0.2355399,1.429036,-0.01506411
0.2366796,1.432761,-0.01648198
0.237711,1.435396,-0.01740786
0.239551,1.440895,-0.01804441
0.2421104,1.445385,-0.0180817
0.2432174,1.447857,-0.01826877
0.2455784,1.454785,-0.01631569
0.2466554,1.459095,-0.01484044
0.2480918,1.466826,-0.01303491
0.2496119,1.472113,-0.0119367
0.2506579,1.477942,-0.01144637
0.2506575,1.482277,-0.01068557
0.2508431,1.485436,-0.009681478
0.2503844,1.492591,-0.007347662
