X,Y,Z
0.2489906,1.506153,-0.006960656
0.2494718,1.505552,-0.00655774
0.2496624,1.504009,-0.006087814
0.2492428,1.503327,-0.00557863
0.2485586,1.502622,-0.005681533
0.248835,1.50306,-0.005328529
0.2491204,1.505284,-0.005063824
0.2483418,1.506701,-0.004917391
0.2484918,1.508172,-0.005815629
0.2497799,1.512108,-0.005715523
0.2501525,1.517533,-0.006593391
0.2491212,1.52432,-0.007429924
0.2483626,1.528321,-0.007585809
0.2483634,1.536163,-0.008070935
0.2466359,1.54239,-0.007885657
0.2461625,1.548117,-0.008100532
0.2458169,1.553229,-0.007578045
0.244164,1.559889,-0.007541221
0.241951,1.565328,-0.007906958
0.2395076,1.569373,-0.007790685
0.2358372,1.574493,-0.006790001
0.2332307,1.577288,-0.007102251
0.2299625,1.583792,-0.006313134
0.227619,1.587059,-0.006073326
0.2254092,1.590272,-0.004307956
0.2231153,1.593857,-0.001980223
0.2212083,1.596799,-0.0009503216
0.2187807,1.602079,-0.0009895451
0.2155932,1.608498,-0.0008886755
0.2130428,1.614564,-0.0008113049
0.2117043,1.617989,-0.0003364161
0.2100929,1.624496,0.0007694773
0.2067168,1.630904,0.000687357
0.2040651,1.636817,0.0005310178
0.2016989,1.640179,0.0009285957
0.1988657,1.645102,0.001637105
0.1967834,1.648455,0.001868751
0.1945698,1.652179,0.002534486
0.1914862,1.655614,0.003197834
0.1892193,1.658099,0.003715578
0.1852898,1.660684,0.003889106
0.1813584,1.666518,0.004863713
0.1788509,1.669727,0.004361793
0.1759265,1.672882,0.004662931
0.171745,1.679077,0.004554376
0.1673815,1.683721,0.004109062
0.1642021,1.689778,0.003173053
0.1606395,1.693204,0.002418406
0.1577901,1.696765,0.002005104
0.1528152,1.700739,0.002081014
0.1469768,1.703205,0.00133625
0.1420985,1.702704,0.0007951558
0.1385671,1.70434,0.0005205497
0.1335759,1.706896,1.884997E-05
0.1290425,1.708132,-0.0001452379
0.1237983,1.711115,-0.0003527477
0.119124,1.71318,-0.001550548
0.1152217,1.71413,-0.00191626
0.1083183,1.71807,-0.002588205
0.1032934,1.722169,-0.003597636
0.09783909,1.725352,-0.003927223
0.09388681,1.727402,-0.003535923
0.08752884,1.729618,-0.003028825
0.08280494,1.732027,-0.001762487
0.07813004,1.731895,-0.001131069
0.0719075,1.734478,-0.0009033531
0.06796164,1.736289,-0.0008171238
0.06252282,1.739015,-0.0008374192
0.05659704,1.740875,-0.0007241815
0.05065185,1.743573,-0.0006948188
0.04774802,1.744262,-0.0003795139
0.04213933,1.745788,0.0006066561
0.03594589,1.746125,0.0005182177
0.029669,1.747056,-0.0003452227
0.02364989,1.747502,-0.001594003
0.01917578,1.748698,-0.002157032
0.01304271,1.748939,-0.002143085
0.007261053,1.749603,-0.002140108
