X,Y,Z
0.2474137,1.501162,-0.007309221
0.248354,1.500238,-0.005468309
0.2488749,1.500056,-0.004579961
0.2492729,1.49973,-0.004138652
0.249573,1.5001,-0.003075659
0.2495912,1.500881,-0.002055693
0.2477937,1.504105,-0.001286555
0.2473303,1.510705,-0.001984183
0.2473358,1.518482,-0.001916796
0.2473383,1.525503,-0.001207057
0.2463378,1.529122,-0.001778118
0.2448061,1.535107,-0.002766538
0.2432898,1.540013,-0.003701176
0.2418689,1.545204,-0.004262816
0.2415073,1.548342,-0.00480222
0.2413565,1.553488,-0.004436012
0.2412561,1.557752,-0.004689109
0.2419805,1.563221,-0.003933907
0.2415777,1.567806,-0.003538098
0.2402671,1.570663,-0.002926245
0.2371429,1.575396,-0.002807964
0.2342867,1.579541,-0.003360081
0.2312692,1.583483,-0.003158581
0.2292954,1.58695,-0.00285152
0.2273753,1.591299,-0.001646295
0.2257818,1.595253,-0.000360176
0.2238276,1.59968,0.0004737936
0.2207666,1.60446,0.0005880892
0.2183511,1.608493,0.00105679
0.2151097,1.614313,0.0005640835
0.212641,1.619994,0.001400236
0.2109347,1.624968,0.002920475
0.2096292,1.627763,0.003346793
0.2078689,1.633564,0.00329338
0.2060482,1.639139,0.003810033
0.2031445,1.643994,0.004417647
0.199472,1.648966,0.004466038
0.1978522,1.651983,0.004544534
0.1943499,1.656002,0.00457225
0.1897264,1.660248,0.00437206
0.1857895,1.663307,0.003920659
0.1834027,1.666944,0.003528684
0.1795111,1.673228,0.00263055
0.175175,1.678333,0.002097119
0.1709315,1.682479,0.001596931
0.1665795,1.686622,0.001173567
0.1634677,1.689365,0.001230605
0.1589644,1.693867,0.00113111
0.1537775,1.696892,0.00154034
0.1492248,1.700198,0.001793064
0.146232,1.701817,0.001834594
0.1416817,1.704944,0.001839608
0.1373223,1.707756,0.002027877
0.1327237,1.71032,0.003187839
0.127489,1.712922,0.00493674
0.123558,1.714532,0.005809378
0.1180043,1.71645,0.006900858
0.112334,1.718847,0.00623931
0.1065372,1.721762,0.005772226
0.102932,1.723699,0.005482189
0.09828255,1.726706,0.005368106
0.09296161,1.729176,0.005278263
0.08792726,1.731052,0.004545934
0.08383755,1.733622,0.00463156
0.07999621,1.734848,0.004612882
0.07303634,1.736474,0.004132736
0.06710411,1.738253,0.003997102
0.06141946,1.740464,0.004054081
0.05728616,1.741544,0.003993299
0.05092499,1.743235,0.004516613
0.04448149,1.743221,0.005274858
0.03676009,1.744378,0.005625229
0.02868163,1.745585,0.004536316
0.02370036,1.746417,0.00404055
0.01672575,1.747911,0.003457628
0.009496609,1.749687,0.003116176
0.002845241,1.750378,0.003474019
-0.002283884,1.750489,0.003555343
-0.009693259,1.750987,0.003719386
-0.01686204,1.751566,0.003701754
-0.02407153,1.751109,0.003205698
-0.0312111,1.750587,0.002700035
-0.03574099,1.749644,0.002977837
-0.04374986,1.748443,0.002794284
-0.05177801,1.746299,0.00263023
-0.05998801,1.743886,0.002329383
-0.06602857,1.742098,0.00207923
-0.07431856,1.739382,0.0008419864
-0.08114538,1.73777,-0.0003646836
-0.08722241,1.736063,-0.001594264
-0.09293133,1.734329,-0.003094554
-0.0969402,1.732668,-0.004813693
-0.1026789,1.730159,-0.006995443
-0.1079246,1.726483,-0.008536085
-0.1130104,1.722434,-0.01020328
-0.1162443,1.719895,-0.01093243
-0.1214144,1.716488,-0.01174824
-0.1260448,1.713289,-0.0125525
-0.1303497,1.710416,-0.01268065
-0.1348526,1.707168,-0.01151459
-0.1380361,1.705252,-0.0102645
-0.1411263,1.70348,-0.007451501
-0.1435757,1.703203,-0.003508899
-0.1467651,1.701726,-0.0007899664
-0.1497881,1.700784,-0.0002656579
-0.154057,1.698683,0.0001841709
-0.1569381,1.695513,0.001593322
-0.1600046,1.693551,0.002029616
-0.1626423,1.690472,0.0009120218
-0.1645369,1.687889,-0.0002124086
-0.1693444,1.683889,-0.002313923
-0.1758115,1.678612,-0.003969543
-0.1813838,1.671375,-0.0033422
-0.1853217,1.665878,-0.00231107
-0.1914908,1.659692,-0.002274081
-0.1969328,1.654323,-0.002817087
-0.2011535,1.649956,-0.002785753
-0.2051489,1.644816,-0.004008543
-0.2069537,1.642302,-0.005026247
-0.2098013,1.638968,-0.005116962
-0.211076,1.636882,-0.004182275
-0.2115381,1.634021,-0.00285181
-0.2122782,1.632217,-0.001793403
-0.2128948,1.628883,-0.0003662147
-0.2133931,1.624754,0.0005610697
-0.21518,1.620195,-0.0003442802
-0.2176619,1.614823,-0.001436934
-0.2196875,1.610566,-0.002471831
-0.2227963,1.603933,-0.003701538
-0.22785,1.597185,-0.005978223
-0.2325836,1.590037,-0.007291369
-0.2363437,1.585445,-0.007721912
-0.2405441,1.578954,-0.00792459
-0.2428121,1.573553,-0.008533262
-0.2438901,1.569571,-0.008394353
-0.2439993,1.564857,-0.007683352
-0.2437638,1.561771,-0.006711986
-0.243597,1.556996,-0.005142279
-0.2430062,1.552317,-0.004225392
-0.2422126,1.546777,-0.003616616
-0.24222,1.542183,-0.003505059
-0.2430662,1.53555,-0.00320686
-0.2435994,1.529401,-0.003575958
-0.2442462,1.523139,-0.003756642
-0.2450847,1.516248,-0.003264695
-0.2457977,1.511376,-0.003094342
-0.2467529,1.505366,-0.0027126
-0.2475089,1.499476,-0.00252153
-0.2490638,1.493435,-0.002956025
-0.2499743,1.489404,-0.0031952
-0.2503391,1.483981,-0.003295939
-0.2496259,1.480333,-0.003424201
-0.2483101,1.476504,-0.003198713
-0.2474764,1.471511,-0.002939176
-0.2467857,1.468046,-0.002545699
-0.2452687,1.462453,-0.002476647
-0.2447753,1.456371,-0.002863593
-0.2442013,1.451019,-0.003348708
-0.2429608,1.44664,-0.003833853
-0.2424366,1.439551,-0.004104041
-0.2421315,1.432687,-0.004636526
-0.2411785,1.426998,-0.004926145
