X,Y,Z
0.2521896,1.503517,-0.006303981
0.2497015,1.504025,-0.002139196
0.2487547,1.503254,0.0007496253
0.2465832,1.500386,0.005694021
0.2466387,1.500632,0.008235689
0.2457007,1.502585,0.009240646
0.2458933,1.505442,0.009258576
0.2465313,1.511013,0.008547869
0.2459884,1.518021,0.00750019
0.2450422,1.524771,0.006615147
0.2436771,1.532299,0.005724534
0.2421167,1.539851,0.005344104
0.2417497,1.543762,0.006506287
0.2402526,1.549432,0.007795237
0.2383438,1.554765,0.009200867
0.2368981,1.560712,0.01142237
0.2359767,1.56592,0.01308568
0.2355609,1.569937,0.01454885
0.235826,1.575311,0.01668378
0.2354894,1.581283,0.01789197
0.2343387,1.585381,0.01918907
0.2322301,1.591959,0.01944104
0.2297196,1.596555,0.01869466
0.228214,1.600296,0.01829552
0.2254779,1.60466,0.01767714
0.2216502,1.610363,0.0171146
0.2168877,1.615137,0.01705375
0.2122817,1.619559,0.01778136
0.2078204,1.62494,0.01856497
0.2049763,1.629242,0.01900103
0.2016392,1.634086,0.01924906
0.1971952,1.640814,0.01891563
0.1931273,1.647703,0.01895797
0.1892652,1.653718,0.01937791
0.18626,1.657443,0.02006562
0.1812795,1.662438,0.02013027
0.1761107,1.667335,0.01899676
0.1701852,1.672582,0.01974984
0.1656451,1.677775,0.01996847
0.1603009,1.68181,0.02008564
0.1568479,1.685431,0.02002478
0.1525617,1.689761,0.02084049
0.1488415,1.694617,0.02155054
0.1431565,1.699616,0.0218317
0.1366963,1.703523,0.02226249
0.1304398,1.706119,0.02281877
0.1248102,1.709562,0.02250818
0.1201884,1.711918,0.02259685
0.1138814,1.715073,0.02308791
0.1077661,1.71887,0.02343544
0.100672,1.722862,0.02290672
0.09475752,1.72634,0.02227934
0.08913806,1.728889,0.0214629
0.08320023,1.733428,0.02041615
0.07760001,1.735267,0.01833516
0.07307047,1.737375,0.01787054
0.06601693,1.739523,0.01661325
0.05792339,1.742982,0.01560993
0.04968024,1.743556,0.01392596
0.04195895,1.744928,0.01320926
0.03115761,1.744729,0.01338071
0.02072489,1.744772,0.01228815
0.009243668,1.745217,0.01156449
-0.0007287217,1.745353,0.01083045
-0.01018814,1.745651,0.009306449
-0.01942181,1.746622,0.007611334
-0.02625606,1.747237,0.006816495
-0.03491043,1.74858,0.005818605
-0.04227822,1.749409,0.003535274
-0.05079532,1.747914,0.00261471
-0.05885868,1.746735,0.001464415
-0.06579947,1.744542,0.001467679
-0.07137579,1.742692,0.001624916
-0.07532489,1.741184,0.001447067
-0.08071273,1.739389,0.001292892
-0.08563114,1.73657,0.0009736344
-0.0922,1.733401,-6.654486E-05
-0.09788285,1.7313,0.0004817247
-0.1033036,1.727227,0.0008697733
-0.1096602,1.722845,0.001660977
-0.1164196,1.71671,0.0005404204
-0.1250226,1.711665,-0.002741061
-0.1289221,1.709982,-0.00312547
-0.1316505,1.703748,0.0004328042
-0.1365041,1.699352,0.001703903
-0.1410667,1.697396,0.002265193
-0.1456497,1.693644,0.002218585
-0.1507894,1.691179,0.001202829
-0.15539,1.689729,0.0003441013
-0.1597273,1.685963,0.00065827
-0.1643956,1.681473,0.002703596
-0.1685584,1.676227,0.004801087
-0.1720594,1.671831,0.00477704
-0.1771222,1.666825,0.004719995
-0.1819902,1.661312,0.005169589
-0.1870807,1.654876,0.005165678
-0.1922722,1.650275,0.005112667
-0.1969851,1.645871,0.005239684
-0.2014526,1.640219,0.005436387
-0.2061722,1.635548,0.004296124
-0.2079638,1.632351,0.00512534
-0.2104997,1.626342,0.006594777
-0.2129847,1.622668,0.007564519
-0.2173534,1.618063,0.008776747
-0.2210881,1.612624,0.008439716
-0.2251564,1.604084,0.007032268
-0.2281931,1.59563,0.005919725
-0.2317315,1.58686,0.00358412
-0.2340977,1.578676,0.002403852
-0.2361932,1.571264,0.002648249
-0.2377747,1.566051,0.003180951
-0.2403046,1.559972,0.00246368
-0.24269,1.552934,0.001948666
