X,Y,Z
0.2502638,1.249845,-0.01637992
0.2511031,1.247928,-0.01240548
0.2523469,1.247345,-0.008946508
0.2542096,1.244511,-0.006406575
0.2538865,1.244048,-0.005235285
0.2539916,1.248012,-0.005289584
0.253293,1.25325,-0.006824315
0.2529286,1.258534,-0.008528799
0.2506727,1.265574,-0.01132217
0.2499917,1.272122,-0.01432014
0.2498284,1.277515,-0.01481736
0.2487703,1.284631,-0.01411957
0.2492331,1.289581,-0.01203546
0.2495258,1.293777,-0.01079324
0.2504818,1.296935,-0.009272188
0.2485733,1.302753,-0.009247005
0.2487586,1.30838,-0.008573532
0.249175,1.314147,-0.007023841
0.2492678,1.320396,-0.006202519
0.249054,1.326866,-0.00679329
0.2498942,1.33441,-0.006266713
0.2503468,1.340995,-0.005895317
0.2505085,1.346643,-0.005405813
0.2504548,1.350933,-0.004616201
0.2499759,1.355851,-0.003369868
0.2508269,1.360579,-0.00236395
0.251471,1.36479,-0.001201391
0.2510208,1.370156,-0.002069801
0.2509941,1.375291,-0.002681822
0.2506411,1.379471,-0.002049774
0.25036,1.384575,-0.001544595
0.2504866,1.389831,-0.0009395182
0.2489064,1.397158,0.0005264282
0.2485802,1.403595,0.001169086
0.2484697,1.410281,0.000970304
0.2480381,1.416755,0.0009354949
0.2477977,1.422911,0.0002719164
0.2474024,1.429101,0.0005117357
0.2474033,1.435332,0.0001041889
0.2478765,1.439454,-0.0003423095
0.2485477,1.44402,-7.513165E-05
0.2493628,1.449332,0.00104636
0.2491066,1.454516,0.002019256
0.2489178,1.460207,0.002936155
0.2477971,1.465337,0.003352672
0.247715,1.469726,0.004076332
0.2487178,1.476173,0.004999161
0.2494835,1.482538,0.005382508
0.2503769,1.488921,0.00549531
0.2515881,1.495916,0.004812837
0.2527086,1.501713,0.005040288
0.2529568,1.506924,0.004527003
0.2535679,1.511744,0.004012823
0.2536999,1.517009,0.004313678
0.2526706,1.521433,0.00402689
0.251842,1.526633,0.004290253
0.2512082,1.532617,0.004147828
0.2501796,1.538237,0.004241109
0.2489107,1.543731,0.004443228
0.2484263,1.549662,0.004052639
0.2483436,1.554439,0.003985584
0.2473432,1.55828,0.004425138
0.2474354,1.561972,0.004552752
0.2483257,1.566713,0.004870504
0.2489452,1.57182,0.004547894
0.2490368,1.577705,0.004546493
0.2493307,1.583513,0.004889727
0.2495955,1.589056,0.004826605
0.2493404,1.59382,0.004652768
