X,Y,Z
0.2480944,1.251208,-0.01672921
0.2476971,1.251292,-0.01575878
0.2482954,1.25191,-0.01527557
0.249127,1.25302,-0.01502073
0.2497291,1.254668,-0.01488203
0.2505594,1.25736,-0.01547986
0.2508213,1.262186,-0.01654607
0.2502524,1.268665,-0.01740119
0.2487104,1.276447,-0.01772633
0.2468315,1.283362,-0.01742294
0.244925,1.2912,-0.01861206
0.2438978,1.298575,-0.01840723
0.2429506,1.306014,-0.01798359
0.2435422,1.312708,-0.01781559
0.2438892,1.319653,-0.01795214
0.243213,1.326706,-0.01717734
0.2417761,1.332824,-0.01731142
0.2411783,1.337573,-0.01735488
0.2405647,1.341565,-0.01789314
0.2407913,1.344484,-0.01810026
0.2425872,1.34507,-0.01828235
0.2452882,1.346858,-0.01799244
0.2459046,1.349458,-0.01755169
0.2471651,1.353421,-0.01648164
0.2470351,1.355556,-0.01593754
0.2466574,1.35781,-0.01577607
0.2460945,1.359454,-0.01546419
0.2451729,1.360955,-0.01533094
0.2445393,1.362101,-0.01611128
0.2446428,1.364886,-0.01651022
0.2442784,1.368373,-0.01668507
0.2438168,1.370593,-0.01669309
0.2440818,1.374157,-0.01688725
0.2444148,1.37771,-0.01595369
0.2436232,1.381625,-0.01612034
0.2426502,1.387576,-0.01715454
0.2425284,1.392135,-0.01732963
0.2433521,1.395826,-0.01697761
0.2443528,1.399167,-0.01696327
0.2444182,1.403526,-0.01691303
0.2451749,1.407209,-0.01767424
0.2462715,1.410834,-0.01799935
0.246305,1.414242,-0.01791465
0.2464694,1.418491,-0.01753718
0.2472354,1.422085,-0.01791197
0.247651,1.424897,-0.01779786
0.2476503,1.428959,-0.01766911
0.2470076,1.432449,-0.01805714
0.2461217,1.436149,-0.01811001
0.246498,1.438501,-0.01781207
0.2471881,1.44078,-0.01753482
0.2469662,1.443947,-0.01652202
0.2459075,1.447148,-0.01608792
0.2463357,1.453573,-0.01470602
0.2460933,1.457386,-0.01236752
0.246428,1.460533,-0.0122771
0.2457451,1.463047,-0.0119853
0.2459418,1.465048,-0.01179147
0.2454817,1.468472,-0.01097029
0.2444637,1.471125,-0.01132852
0.2440452,1.474267,-0.01182953
0.2436664,1.478716,-0.01199833
0.243446,1.481974,-0.01210675
0.2432627,1.48343,-0.01190609
0.2423925,1.483536,-0.01200497
0.2414412,1.485215,-0.01281944
0.2422095,1.487749,-0.01262721
0.2420162,1.488647,-0.01330295
0.2400309,1.491301,-0.0157465
0.2390365,1.492386,-0.01614037
0.2379291,1.494415,-0.01691437
0.236784,1.496921,-0.01674372
0.2365481,1.500836,-0.01712933
0.2364943,1.504514,-0.01829821
0.2367124,1.507867,-0.01904076
0.2387012,1.512206,-0.01868224
0.2405663,1.517321,-0.01795587
0.24201,1.521323,-0.01607639
0.2438055,1.525731,-0.01558125
0.2432762,1.528724,-0.01690623
0.2432697,1.531999,-0.01639649
0.241948,1.534681,-0.01635635
0.2418145,1.538231,-0.01703846
0.2408576,1.54203,-0.01593214
0.2395765,1.542862,-0.01568973
0.2393187,1.544549,-0.01627555
0.239689,1.547996,-0.01599964
0.240459,1.552023,-0.01548356
0.2412143,1.555383,-0.01711053
0.2413973,1.559071,-0.01739785
0.243025,1.563208,-0.01709124
0.2453581,1.568081,-0.01701355
0.2473838,1.572616,-0.01720896
0.2498484,1.578497,-0.01759121
0.2516765,1.58167,-0.01609901
0.253144,1.584696,-0.01652628
0.253484,1.588094,-0.01624778
0.251757,1.591172,-0.01518464
0.2499723,1.595029,-0.01463991
0.2488872,1.599742,-0.01482123
0.248184,1.603991,-0.0150342
0.2475796,1.6086,-0.01594609
0.246803,1.613698,-0.01695305
0.2453957,1.616502,-0.01655054
0.2443669,1.618368,-0.0156174
0.2444025,1.617939,-0.01541093
0.2432539,1.617782,-0.0162167
0.2416025,1.624146,-0.01644409
0.2411286,1.630678,-0.01556182
0.2421072,1.636116,-0.01572868
0.2416255,1.641989,-0.01642483
0.2398796,1.647077,-0.01610225
0.2408737,1.652067,-0.01733115
0.2418784,1.655363,-0.01906607
0.2420686,1.658827,-0.02053356
0.2435092,1.662239,-0.02108467
0.2460707,1.665881,-0.02060857
0.2481137,1.669272,-0.01984268
0.2481686,1.672698,-0.019925
0.2493151,1.677222,-0.01972172
0.249676,1.681653,-0.02026653
0.2503551,1.68646,-0.02183941
0.2525648,1.6926,-0.02326515
0.2519492,1.699336,-0.02215952
0.2486709,1.703844,-0.02179962
0.2457802,1.708568,-0.02274078
0.2439004,1.715863,-0.02421471
0.2434626,1.722042,-0.02630767
0.2436743,1.727556,-0.02824691
0.2434914,1.733767,-0.02923369
0.2448097,1.738572,-0.03051361
0.2458023,1.742643,-0.0308691
0.2459405,1.745775,-0.02989301
0.2471122,1.747267,-0.02771613
0.2467643,1.747064,-0.02410755
0.2439996,1.746209,-0.02286237
0.238775,1.748623,-0.02473095
0.2319706,1.750936,-0.02571732
0.2239017,1.75221,-0.02661425
0.2172968,1.754286,-0.02736816
0.2099573,1.755278,-0.02956271
0.1994171,1.75691,-0.03161216
0.1910527,1.758111,-0.0328446
0.1817092,1.760132,-0.03380528
0.1705327,1.759977,-0.03411281
0.1591821,1.759281,-0.03261152
0.1478727,1.75747,-0.02942321
0.138863,1.754832,-0.02635908
0.1273859,1.7536,-0.02402461
0.1184106,1.752257,-0.02238619
0.1065546,1.752859,-0.02035367
0.09641043,1.753686,-0.01889697
0.08592787,1.752495,-0.01773256
0.07311409,1.754085,-0.01628628
0.06198332,1.754368,-0.01646975
0.05323934,1.756566,-0.01584721
0.04390256,1.755386,-0.01603562
0.03499034,1.756578,-0.01641196
0.02536952,1.755287,-0.01587027
0.01479918,1.749908,-0.01402143
0.008730698,1.747994,-0.01361477
0.001443923,1.746655,-0.01193264
-0.008250643,1.749005,-0.00929898
-0.0175373,1.747548,-0.007743001
-0.02921853,1.746555,-0.007929355
-0.03759335,1.747422,-0.008712858
-0.04615846,1.745792,-0.009368539
-0.05530287,1.746459,-0.0107899
-0.06560739,1.746382,-0.009033412
-0.08137555,1.745937,-0.008246839
-0.09337921,1.746544,-0.007067263
-0.1025636,1.747096,-0.007281572
