X,Y,Z
0.02101942,1.25546,-0.00745374
0.0368317,1.256159,-0.009326249
0.05327161,1.254908,-0.01223812
0.06969258,1.257633,-0.01495683
0.08367405,1.259393,-0.01668388
0.09897505,1.260495,-0.01981974
0.1155621,1.259055,-0.02401012
0.1312794,1.25947,-0.02722061
0.1443682,1.259226,-0.02980572
0.1587459,1.255692,-0.03237286
0.1731365,1.252658,-0.03248459
0.1853053,1.251706,-0.0324682
0.1987159,1.251104,-0.03151736
0.2099644,1.24842,-0.03131348
0.220308,1.248444,-0.02971715
0.2296771,1.248437,-0.02723917
0.2378004,1.247562,-0.02445963
0.2443437,1.246901,-0.02083188
0.2503891,1.246448,-0.01788566
