X,Y,Z
0.2472872,1.251268,-0.0165529
0.2482019,1.249386,-0.01424292
0.2498145,1.247413,-0.01143824
0.2493536,1.246818,-0.008265279
0.2493169,1.247353,-0.006517563
0.2507869,1.248488,-0.006344847
0.2500703,1.25211,-0.006036017
0.2498709,1.257089,-0.007517926
0.251084,1.263537,-0.00834487
0.2516792,1.268029,-0.00803161
0.2511837,1.274046,-0.007229272
0.250826,1.279325,-0.006924156
0.2504265,1.283072,-0.006115001
0.2497524,1.286538,-0.006271556
0.249478,1.29089,-0.005918469
0.2510438,1.296691,-0.004589532
0.2517714,1.301731,-0.003658175
0.2521147,1.307517,-0.003987946
0.253317,1.314973,-0.002894651
0.2542976,1.321457,-0.002244908
0.2552806,1.327646,-0.001803618
0.2568568,1.33476,-0.001317393
0.2579676,1.341842,-0.001050461
0.2583469,1.347951,-0.001549341
0.2586875,1.353514,-0.001055125
0.2587956,1.362372,-0.0008292235
0.2578656,1.370983,-0.001039058
0.256222,1.379157,-0.001259387
0.2544637,1.385458,-0.001572393
0.2531108,1.391683,-0.002073959
0.2516686,1.397029,-0.001970567
0.2508026,1.404052,-0.002362408
0.2512464,1.411538,-0.001751762
0.2520889,1.419093,-0.001000442
0.2522062,1.427915,-0.0003003739
0.2522139,1.435728,-0.0007593744
0.2517462,1.443427,-0.000643637
0.2509307,1.449656,0.000371933
0.2507836,1.456989,0.0002814494
0.2514685,1.463801,9.962544E-05
0.2518643,1.471406,0.0002897345
0.2526731,1.478718,-0.0001758374
0.2538707,1.487145,-0.0005689487
0.2546311,1.492892,-0.0005011931
0.2549117,1.496513,-0.001059782
0.2541933,1.504506,-0.0004327148
0.2542643,1.511997,-0.0004507937
0.2532605,1.519683,-0.0005745329
0.2527651,1.526376,-0.0004692301
0.2526469,1.531949,-0.0002468079
0.2529859,1.538961,-0.0003652908
0.2532647,1.54578,0.0002309084
0.2526566,1.551857,0.0008285567
0.2533754,1.558141,0.0007118732
0.253979,1.565485,0.001171701
0.2543437,1.572981,-2.865493E-05
0.2543701,1.579254,-0.001000434
0.2543426,1.585997,0.0001950525
0.2539729,1.591737,-7.065013E-05
0.2520987,1.596962,-0.0003835335
0.2514902,1.602474,7.618219E-05
0.2503847,1.60628,0.0002515502
0.2502816,1.60959,0.0005036108
0.2504064,1.616181,0.001899749
0.2511463,1.621775,0.002631795
0.252978,1.628985,0.003833223
0.2547807,1.637034,0.003955804
0.2546697,1.647801,0.003332846
0.2543861,1.657239,0.001353949
0.2538913,1.666658,0.0005906336
0.252832,1.67743,0.0002944581
0.2517718,1.688587,7.016212E-05
0.2508235,1.699275,0.0004557371
0.2503252,1.708401,-0.0005947761
0.2518735,1.714085,-0.002082154
0.2519876,1.722499,-0.003974564
0.2533219,1.728923,-0.004153911
0.2542142,1.736123,-0.00515512
0.2545431,1.743237,-0.005081147
0.2537245,1.74836,-0.004759021
0.250516,1.753944,-0.006100591
0.2461801,1.755826,-0.007090542
0.2403397,1.757611,-0.008222379
0.2328777,1.757511,-0.009101506
0.224469,1.757886,-0.00977153
0.2164509,1.757603,-0.00957178
0.2078083,1.75696,-0.008875076
0.1984636,1.7563,-0.008846942
0.1896793,1.755248,-0.007861365
0.1836352,1.755787,-0.007694505
0.17403,1.756507,-0.007957201
0.1648695,1.757459,-0.007925566
0.1556019,1.757511,-0.008122794
0.1471594,1.758436,-0.00823852
0.1392922,1.757522,-0.008445688
0.1313046,1.757065,-0.008654557
0.1237107,1.756919,-0.008689776
0.1156608,1.758958,-0.009908844
0.1073093,1.758905,-0.01007484
0.09899462,1.758951,-0.009186368
0.09116116,1.759203,-0.009132311
0.08490974,1.759017,-0.009496503
0.07511992,1.757821,-0.009905666
0.06530629,1.75841,-0.01017462
0.05487787,1.758112,-0.008694228
0.04294581,1.757503,-0.008180469
0.03152175,1.75712,-0.008214355
0.02294927,1.75678,-0.008442678
0.01128972,1.756259,-0.008536302
0.000762389,1.755635,-0.007831927
-0.009752082,1.755121,-0.006788053
-0.01821552,1.754527,-0.005619764
-0.02505779,1.75436,-0.004724592
-0.03444697,1.753312,-0.003273197
-0.04462512,1.753183,-0.001517523
-0.05538817,1.753326,-0.001136523
-0.06534748,1.754187,-0.001557644
-0.07527244,1.754939,-0.001742899
-0.08598228,1.755682,-0.001866058
-0.09594682,1.755947,-0.002041768
-0.1025924,1.75666,-0.001958448
-0.1112526,1.756496,-0.001771517
-0.1211062,1.755165,-0.001514588
-0.1299725,1.755497,-0.0002370402
-0.1406666,1.755417,0.0009181015
-0.1489366,1.755344,0.001168065
-0.1564382,1.753967,0.001348391
-0.1669423,1.753053,0.0008229837
-0.176845,1.753364,0.000277698
-0.1874017,1.752848,7.845834E-05
-0.1972286,1.754093,5.403161E-05
-0.2044572,1.755115,0.0006321743
-0.213941,1.75579,-0.0001314394
-0.2222099,1.755346,-0.000574939
-0.2297742,1.755742,-0.0003654696
-0.2365879,1.754944,0.0008374751
-0.2423676,1.75446,0.001667719
-0.2469232,1.753005,0.001253933
-0.2501027,1.750558,-0.0001980066
-0.2525307,1.746832,-0.0001090057
-0.2552913,1.743834,0.00117762
-0.2569202,1.738984,0.001379352
-0.2571435,1.734453,0.0007638223
-0.256209,1.729223,-0.001570594
-0.2546358,1.724852,-0.005189002
-0.2534276,1.721532,-0.007852741
-0.2506587,1.716883,-0.01034185
