X,Y,Z
0.2516862,1.250958,-0.0166259
0.2529427,1.251393,-0.01359224
0.2543955,1.251011,-0.01129146
0.2551596,1.252018,-0.0106894
0.2557544,1.253609,-0.01044355
0.2548027,1.257036,-0.01018319
0.2543944,1.261461,-0.01022064
0.2532693,1.265464,-0.01153358
0.2521977,1.270451,-0.01070596
0.251318,1.276265,-0.009976126
0.2512531,1.279571,-0.009369321
0.2512174,1.283243,-0.009191453
0.2512342,1.287229,-0.00928862
0.2514515,1.291642,-0.01041272
0.2516306,1.297176,-0.01165516
0.251492,1.304004,-0.01284309
0.2511663,1.309001,-0.01373356
0.2510813,1.314761,-0.0152375
0.2497858,1.321316,-0.01549926
0.2489291,1.328237,-0.01595602
0.2469809,1.341704,-0.01339544
0.2464557,1.344088,-0.015808
0.2476019,1.346253,-0.01570225
0.2482464,1.35206,-0.0144577
0.247595,1.35523,-0.01478711
0.2466271,1.361001,-0.01498782
0.2450701,1.369072,-0.01476562
0.2454566,1.376928,-0.0139592
0.2453127,1.3831,-0.01454633
0.2450693,1.388307,-0.01491243
0.2451933,1.402896,-0.01319926
0.247128,1.40689,-0.01351803
0.2480647,1.407935,-0.01428998
0.2471326,1.413749,-0.01322218
0.2473132,1.425253,-0.0117668
0.2467253,1.43331,-0.01267749
0.2465186,1.440752,-0.01302719
0.2454399,1.448788,-0.01419785
0.2440271,1.461718,-0.01346244
0.2452931,1.471128,-0.01439465
0.2446869,1.47813,-0.0147437
0.2424745,1.486081,-0.01550733
0.2418253,1.496776,-0.0143186
0.2404123,1.506647,-0.01421671
0.2395634,1.518286,-0.0130157
0.238668,1.525467,-0.01361457
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2379429,1.531711,-0.01348557
0.2372002,1.531416,-0.0137937
0.2398624,1.534224,-0.01512145
0.239065,1.535979,-0.01514498
0.2387086,1.540058,-0.01547301
0.2391164,1.544496,-0.01827674
0.2396364,1.553086,-0.02134505
0.2410686,1.561395,-0.02335184
0.2416558,1.569589,-0.0234532
0.2411158,1.575917,-0.02254692
0.2401284,1.583528,-0.02185382
0.2394723,1.590842,-0.0192981
